1057,AOAMBG,Falda de res,35,gr,35,33,35,7.4,0.6,0.0,ND,46.2,ND,ND,ND,ND,ND,ND,ND,15.6,ND,ND,ND,3.0,6.0,ND,ND,0.6,20.0
1058,AOAMBG,Filete de bandera crudo,40,gr,40,40,36,7.5,0.5,0.0,ND,4.0,ND,ND,ND,ND,ND,ND,ND,19.2,ND,ND,ND,7.1,13.1,ND,ND,0.1,32.4
1059,AOAMBG,Filete de calamar crudo,45,gr,45,45,41,7.0,0.6,1.4,ND,4.5,ND,ND,ND,ND,ND,ND,ND,104.8,ND,ND,ND,14.3,20.2,ND,ND,0.3,19.6
1060,AOAMBG,Filete de cazón crudo,30,gr,30,30,39,6.3,1.3,0.0,ND,21.2,ND,ND,ND,ND,ND,ND,ND,15.2,ND,ND,ND,10.2,4.2,ND,ND,0.3,23.6
1061,AOAMBG,Filete de extraviado,40,gr,40,40,34,7.7,0.3,0.0,ND,20.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2.8,5.6,ND,ND,ND,ND
1062,AOAMBG,Filete de guachinando,pargo,35,gr,35,35,35,7.2,0.5,0.0,ND,10.5,ND,ND,ND,ND,ND,ND,ND,13.0,ND,ND,ND,11.1,13.4,ND,ND,0.1,22.2
1063,AOAMBG,Filete de guachinando,pargo,35,gr,35,35,35,7.2,0.5,0.0,ND,10.5,ND,ND,ND,ND,ND,ND,ND,13.0,ND,ND,ND,11.1,13.4,ND,ND,0.1,22.2
1064,AOAMBG,Filete de lenguado,45,gr,35,35,35,7.5,0.5,0.0,ND,4.5,ND,ND,ND,ND,ND,ND,ND,20.7,ND,ND,ND,5.4,6.3,ND,ND,0.4,35.1
1065,AOAMBG,Filete de merluza,45,gr,45,45,34,7.5,0.5,0.0,ND,4.5,ND,ND,ND,ND,ND,ND,ND,20.7,ND,ND,ND,5.4,6.3,ND,ND,0.4,35.1
1066,AOAMBG,Filete de mero,40,gr,40,40,34,7.7,0.3,0.0,ND,20.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2.8,5.6,ND,ND,ND,ND
1067,AOAMBG,Filete de mojarra,40,gr,40,40,40,7.7,1.1,0.0,ND,2.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,6.0,5.6,ND,ND,0.3,ND
1068,AOAMBG,Filete de pescado,40,gr,40,40,36,7.5,0.5,0.0,ND,4.0,ND,ND,ND,ND,ND,ND,ND,19.2,ND,ND,ND,7.1,13.1,ND,ND,0.1,32.4
1069,AOAMBG,Filete de pescado blanco del Nilo,40,gr,40,40,36,7.2,0.6,0.4,ND,20.0,ND,ND,ND,ND,ND,ND,ND,6.0,ND,ND,ND,4.8,5.6,ND,ND,0.1,10.0
1070,AOAMBG,Filete de res,30,gr,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1071,AOAMBG,Filete de robalo,40,gr,40,40,35,7.6,0.3,0.0,ND,6.6,ND,ND,ND,ND,ND,ND,ND,22.6,ND,ND,ND,13.2,5.6,ND,ND,0.4,27.3
1072,AOAMBG,Filete de venado,40,gr,40,36,45,7.6,1.4,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,40.3,ND,ND,ND,3.6,3.2,ND,ND,1.6,32.4
1073,AOAMBG,Filete mignón,1/4,pieza,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1074,AOAMBG,Filete miñón,1/4,pieza,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1075,AOAMBG,Filete tampiqueña,1/4,pieza,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1076,AOAMBG,Gallinita de guinea con piel,30,gr,30,25,39,5.8,1.6,0.0,ND,7.0,ND,ND,ND,ND,ND,ND,ND,18.4,ND,ND,ND,2.7,4.1,ND,ND,0.2,16.7
1077,AOAMBG,Gallinita de guinea sin piel,55,gr,55,35,38,7.2,0.9,0.0,ND,4.2,ND,ND,ND,ND,ND,ND,ND,21.8,ND,ND,ND,3.8,6.1,ND,ND,0.3,23.9
1078,AOAMBG,Guachinango,70,gr,70,36,36,7.3,0.5,0.0,ND,10.7,ND,ND,ND,ND,ND,ND,ND,13.2,ND,ND,ND,11.3,13.6,ND,ND,0.1,22.7
1079,AOAMBG,Guachinango cocido,28,gr,28,28,36,7.4,0.5,0.0,ND,9.9,ND,ND,ND,ND,ND,ND,ND,13.2,ND,ND,ND,11.2,13.7,ND,ND,0.1,16.0
1080,AOAMBG,Guachinando crudo fileteado,35,gr,35,35,35,7.2,0.5,0.0,ND,10.5,ND,ND,ND,ND,ND,ND,ND,13.0,ND,ND,ND,11.1,13.4,ND,ND,0.1,22.2
1081,AOAMBG,Gurrubata cruda,80,gr,80,41,41,7.3,1.3,0.0,ND,7.3,ND,ND,ND,ND,ND,ND,ND,24.9,ND,ND,ND,ND,5.7,ND,ND,ND,35.5
1082,AOAMBG,Halibut cocido,27,gr,27,27,38,7.2,0.8,0.0,ND,14.6,ND,ND,ND,ND,ND,ND,ND,11.1,ND,ND,ND,16.2,12.6,ND,ND,0.3,18.7
1083,AOAMBG,Huachinango crudo fileteado,35,gr,35,35,35,7.2,0.5,0.0,ND,10.5,ND,ND,ND,ND,ND,ND,ND,13.0,ND,ND,ND,11.1,13.4,ND,ND,0.1,22.2
1084,AOAMBG,Huachinango cocido,28,gr,28,28,36,7.4,0.5,0.0,ND,9.9,ND,ND,ND,ND,ND,ND,ND,13.2,ND,ND,ND,11.2,13.7,ND,ND,0.1,16.0
1085,AOAMBG,Huachinango crudo ,70,gr,70,36,36,7.3,0.5,0.0,ND,10.7,ND,ND,ND,ND,ND,ND,ND,13.2,ND,ND,ND,11.3,13.6,ND,ND,0.1,22.7
1086,AOAMBG,Huevo de iguana,65,gr,65,58,37,7.2,0.6,0.0,ND,245.9,ND,ND,ND,ND,ND,ND,ND,0.0,ND,ND,ND,248.2,0.0,ND,ND,8.8,0.0
1087,AOAMBG,Iguana,100,gr,100,30,35,7.3,0.3,0.0,ND,67.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,7.5,ND,ND,ND,1.0,ND
1088,AOAMBG,Isabelita,70,gr,70,36,30,7.4,0.1,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,4.4,5.1,ND,ND,ND,ND
1089,AOAMBG,Jaiba cocida desmenuzada,1/3,taza,47,47,39,8.1,0.6,0.0,ND,303.8,ND,ND,ND,ND,ND,ND,ND,36.4,ND,ND,ND,20.1,6.5,ND,ND,0.4,19.1
1090,AOAMBG,jaiba cocida entera,75,gr,75,40,34,7.0,0.5,0.0,ND,263.3,ND,ND,ND,ND,ND,ND,ND,31.5,ND,ND,ND,17.4,5.7,ND,ND,0.3,16.6
1091,AOAMBG,jaiba cruda,40,gr,40,40,39,7.0,1.0,0.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,60.0,ND,ND,ND,18.0,ND,ND,ND,0.3,40.0
1092,AOAMBG,Jorobado lamparosa,70,gr,70,36,34,7.4,0.5,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,4.6,5.0,ND,ND,ND,ND
1093,AOAMBG,Jugo de almeja,7,taza,1680,1680,35,7.0,0.3,1.4,ND,154.0,ND,ND,ND,ND,ND,ND,ND,49.0,ND,ND,ND,217.0,68.9,ND,ND,5.0,3612.0
1094,AOAMBG,Langosta,100,gr,100,40,36,7.5,0.4,0.2,ND,8.5,ND,ND,ND,ND,ND,ND,ND,38.0,ND,ND,ND,19.3,16.6,ND,ND,0.1,118.6
1095,AOAMBG,Langosta cocida,35,gr,35,35,34,7.2,0.2,0.5,ND,9.1,ND,ND,ND,ND,ND,ND,ND,25.1,ND,ND,ND,21.4,14.9,ND,ND,0.1,133.0
1096,AOAMBG,langostino,110,gr,110,50,34,7.2,0.6,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,78.2,ND,ND,ND,3.8,19.8,ND,ND,0.7,181.2
1097,AOAMBG,Lenguado,90,gr,90,45,34,7.5,0.5,0.0,ND,4.5,ND,ND,ND,ND,ND,ND,ND,20.7,ND,ND,ND,5.4,6.3,ND,ND,0.4,35.1
1098,AOAMBG,Lenguado fileteado,45,gr,45,45,34,7.5,0.5,0.0,ND,4.5,ND,ND,ND,ND,ND,ND,ND,20.7,ND,ND,ND,5.4,6.3,ND,ND,0.4,35.1
1099,AOAMBG,Liebre,50,gr,50,33,44,6.8,1.6,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,21.1,ND,ND,ND,3.9,12.5,ND,ND,1.0,14.0
1100,AOAMBG,Lisa churra cabezuda,70,gr,70,36,40,7.0,1.3,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,17.5,ND,ND,ND,9.3,5.0,ND,ND,0.6,28.9
1101,AOAMBG,Lomo canadiense,3,rebanada,45,45,45,8.0,1.4,0.4,ND,0.0,ND,ND,ND,ND,ND,ND,ND,23.5,ND,ND,ND,3.9,12.8,ND,ND,0.5,604.6
1102,AOAMBG,Lomo de venado,40,gr,40,36,42,7.3,1.2,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,28.8,ND,ND,ND,6.1,3.2,ND,ND,0.3,32.8
1103,AOAMBG,Machaca,1/3,sobre,13,13,44,6.0,1.2,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,21.4,ND,ND,ND,ND,ND,ND,ND,ND,252.3
1104,AOAMBG,Machacado de res,15,gr,15,15,50,6.7,1.3,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,24.1,ND,ND,ND,ND,ND,ND,ND,ND,283.8
1105,AOAMBG,Maciza de res,25,gr,25,25,35,5.2,1.6,0.0,ND,1.5,ND,ND,ND,ND,ND,ND,ND,15.5,ND,ND,ND,1.5,4.7,ND,ND,0.6,15.8
1106,AOAMBG,Maciza de res en trozo,25,gr,25,25,35,5.2,1.6,0.0,ND,1.5,ND,ND,ND,ND,ND,ND,ND,15.5,ND,ND,ND,1.5,4.7,ND,ND,0.6,15.8
1107,AOAMBG,Medallón de filete,1/4,pieza,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1108,AOAMBG,Medallón de filete de res,30,gr,30,30,36,7.2,0.8,0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18
1109,AOAMBG,Mejillones sin concha cocidos,25,gr,25,25,43,5.9,1.1,1.9,ND,22.6,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,8.2,22.4,ND,ND,1.7,92.4
1110,AOAMBG,Mejillones sin concha crudos,1/3,taza,50,50,43,5.9,1.1,1.8,ND,23.8,ND,ND,ND,ND,ND,ND,ND,13.9,ND,ND,ND,12.9,22.2,ND,ND,2.0,141.6
1111,AOAMBG,Menudencia de pollo cruda,35,gr,35,35,43,6.3,1.6,0.6,ND,930.0,ND,ND,ND,ND,ND,ND,ND,91.7,ND,ND,ND,3.5,19.3,ND,ND,2.1,27.0
1112,AOAMBG,Menudencias de pavo,25,gr,25,25,42,6.7,1.3,0.5,ND,448.8,ND,ND,ND,ND,ND,ND,ND,104.5,ND,ND,ND,3.3,23.4,ND,ND,1.7,14.8
1113,AOAMBG,Menudencias de pollo cocidas,25,gr,25,25,40,6.8,1.1,0.1,ND,438.3,ND,ND,ND,ND,ND,ND,ND,110.5,ND,ND,ND,3.5,14.9,ND,ND,1.8,16.8
1114,AOAMBG,Merluza,85,gr,85,43,33,7.2,0.4,0.0,ND,4.3,ND,ND,ND,ND,ND,ND,ND,19.9,ND,ND,ND,5.2,6.1,ND,ND,0.3,33.8
1115,AOAMBG,Merluza fileteada,45,gr,45,45,34,7.5,0.5,0.0,ND,4.5,ND,ND,ND,ND,ND,ND,ND,20.7,ND,ND,ND,5.4,6.3,ND,ND,0.4,35.1
1116,AOAMBG,Mero cocido,30,gr,30,30,35,7.5,0.4,0.0,ND,15.0,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,6.3,14.0,ND,ND,0.3,15.9
1117,AOAMBG,Mero crudo,80,gr,80,41,34,7.9,0.3,0.0,ND,20.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2.9,5.7,ND,ND,ND,ND
1118,AOAMBG,Mero crudo fileteado,40,gr,40,40,34,7.7,0.3,0.0,ND,20.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,2.8,5.6,ND,ND,ND,ND
1119,AOAMBG,Milanesa de avestruz,35,gr,35,35,31,7.1,0.4,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,21.0,ND,ND,ND,ND,6.6,ND,ND,ND,ND
1120,AOAMBG,Milanesa de pollo,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1121,AOAMBG,Milanesa de res,30,gr,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1122,AOAMBG,Mojarra cruda fileteada,35,gr,35,35,34,7.0,0.6,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,17.5,ND,ND,ND,3.5,14.6,ND,ND,0.2,18.2
1123,AOAMBG,Mojarra tilapia cruda,1/3,pieza,73,37,35,7.4,0.6,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,18.3,ND,ND,ND,3.7,15.3,ND,ND,0.2,19.1
1124,AOAMBG,Molida de pollo,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,3.6,ND,ND,0.2,20.4
1125,AOAMBG,Molleja de pollo cocida,25,gr,25,25,37,7.6,0.7,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,92.5,ND,ND,ND,4.3,10.3,ND,ND,0.8,14.0
1126,AOAMBG,Pancita de res,45,gr,45,43,40,6.2,1.7,0.0,ND,9.0,ND,ND,ND,ND,ND,ND,ND,40.6,ND,ND,ND,25.7,5.3,ND,ND,0.9,19.7
1127,AOAMBG,Pargo,70,gr,70,36,37,7.5,0.7,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,15.7,ND,ND,ND,6.1,5.0,ND,ND,0.3,23.9
1128,AOAMBG,Pargo fileteado,35,gr,35,35,36,7.4,0.7,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,15.4,ND,ND,ND,6.0,4.9,ND,ND,0.3,23.5
1129,AOAMBG,Pata de res,120,gr,120,55,44,6.7,1.6,0.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,55.8,ND,ND,ND,1.1,ND
1130,AOAMBG,Pechuga de pavo,1 1/2,rebanada,32,32,35,7.1,0.5,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,13.5,ND,ND,ND,1.5,9.7,ND,ND,0.1,451.5
1131,AOAMBG,Pechuga de pavo ahumada,1 1/2,rebanada,34,34,32,6.7,0.3,0.5,ND,0.0,ND,ND,ND,ND,ND,ND,ND,15.0,ND,ND,ND,5.3,9.8,ND,ND,0.5,402.8
1132,AOAMBG,Pechuga de pavo ahumada bajo en grasa,2,rebanada,42,42,33,6.3,0.2,1.5,ND,0.0,ND,ND,ND,ND,ND,ND,ND,12.9,ND,ND,ND,4.0,12.2,ND,ND,0.3,459.6
1133,AOAMBG,Pechuda de pollo sin pile aplanada,30,gr,30,30,48,8.7,1.2,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,23.1,ND,ND,ND,3.9,6.7,ND,ND,0.3,19.5
1134,AOAMBG,Pechuga de pollo ahumada,2,rebanada,42,42,33,6.9,0.1,1.1,ND,0.0,ND,ND,ND,ND,ND,ND,ND,15.0,ND,ND,ND,1.0,10.9,ND,ND,0.1,452.0
1135,AOAMBG,Pechuga de pollo deshuesada sin piel cruda,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1136,AOAMBG,Pechuga de pollo sin piel,30,gr,30,27,31,6.3,0.4,0.0,ND,2.2,ND,ND,ND,ND,ND,ND,ND,15.7,ND,ND,ND,3.2,4.8,ND,ND,0.2,18.4
1137,AOAMBG,Pechuga de pollo sin piel a la plancha,30,gr,30,30,48,8.7,1.2,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,23.1,ND,ND,ND,3.9,6.7,ND,ND,0.3,19.5
1138,AOAMBG,Pechuga de pollo sin piel asada,30,gr,30,30,48,8.7,1.2,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,23.1,ND,ND,ND,3.9,6.7,ND,ND,0.3,19.5
1139,AOAMBG,Pechuga de pollo sin piel cocida,30,gr,30,30,48,8.7,1.2,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,23.1,ND,ND,ND,3.9,6.7,ND,ND,0.3,19.5
1140,AOAMBG,Pechuga de pollo sin piel cruda,40,gr,40,34,39,7.9,0.6,0.0,ND,2.7,ND,ND,ND,ND,ND,ND,ND,19.7,ND,ND,ND,4.1,6.1,ND,ND,0.2,23.1
1141,AOAMBG,Pechuga de pollo sin piel en brocheta cruda,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1142,AOAMBG,Pechuga de pollo sin piel en fajitas cruda,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1143,AOAMBG,Pechuga de pollo sin piel horneada rebanada,2,rebanada,42,42,41,8.2,0.3,1.6,ND,0.0,ND,ND,ND,ND,ND,ND,ND,21.5,ND,ND,ND,3.7,11.0,ND,ND,0.5,479.7
1144,AOAMBG,Pechuga de pollo sin piel molida cruda,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1145,AOAMBG,Pechuga sin piel deshebrada,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1146,AOAMBG,Pechuga sin piel desmenuzada,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1147,AOAMBG,Pechuga sin pile molida,30,gr,30,30,34,7.0,0.5,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,17.4,ND,ND,ND,3.6,5.3,ND,ND,0.2,20.4
1148,AOAMBG,Perca cocida,30,gr,30,30,35,7.4,0.4,0.0,ND,3.0,ND,ND,ND,ND,ND,ND,ND,34.6,ND,ND,ND,30.7,4.8,ND,ND,0.3,23.6
1149,AOAMBG,Perca cruda,75,gr,38,38,35,7.4,0.4,0.0,ND,3.6,ND,ND,ND,ND,ND,ND,ND,34.4,ND,ND,ND,30.6,4.8,ND,ND,0.3,23.9
1150,AOAMBG,Perca fileteada,38,gr,38,38,34,7.4,0.4,0.0,ND,3.6,ND,ND,ND,ND,ND,ND,ND,34.2,ND,ND,ND,30.4,4.8,ND,ND,0.3,23.7
1151,AOAMBG,Pescado blanco ahumado,32,gr,32,32,35,7.5,0.3,0.0,ND,18.2,ND,ND,ND,ND,ND,ND,ND,10.5,ND,ND,ND,5.6,4.3,ND,ND,0.2,326.1
1152,AOAMBG,Pescado en trozo,75,gr,75,39,35,7.3,0.5,0.0,ND,3.9,ND,ND,ND,ND,ND,ND,ND,18.7,ND,ND,ND,6.9,12.8,ND,ND,0.1,31.6
1153,AOAMBG,Pescado entero,75,gr,75,39,35,7.3,0.5,0.0,ND,3.9,ND,ND,ND,ND,ND,ND,ND,18.7,ND,ND,ND,6.9,12.8,ND,ND,0.1,31.6
1154,AOAMBG,Pescado fileteado,40,gr,40,40,36,7.5,0.5,0.0,ND,4.0,ND,ND,ND,ND,ND,ND,ND,19.2,ND,ND,ND,7.1,13.1,ND,ND,0.1,32.4
1155,AOAMBG,Pescado rebenado,75,gr,75,39,35,7.3,0.5,0.0,ND,3.9,ND,ND,ND,ND,ND,ND,ND,18.7,ND,ND,ND,6.9,12.8,ND,ND,0.1,31.6
1156,AOAMBG,Pescado seco tipo bacalao,13,gr,13,12,34,7.4,0.3,0.0,ND,5.0,ND,ND,ND,ND,ND,ND,ND,17.8,ND,ND,ND,18.7,17.3,ND,ND,0.3,822.2
1157,AOAMBG,Pez espada cocido,28,gr,28,28,43,7.1,1.4,0.0,ND,11.5,ND,ND,ND,ND,ND,ND,ND,14.0,ND,ND,ND,1.6,17.3,ND,ND,0.3,32.3
1158,AOAMBG,Pez espada crudo,55,gr,55,36,43,7.1,1.4,0.0,ND,13.0,ND,ND,ND,ND,ND,ND,ND,13.9,ND,ND,ND,1.3,17.2,ND,ND,0.3,32.2
1159,AOAMBG,Pez espada crudo fileteado,38,gr,38,36,44,7.1,1.4,0.0,ND,13.2,ND,ND,ND,ND,ND,ND,ND,14.0,ND,ND,ND,1.3,17.4,ND,ND,0.3,32.5
1160,AOAMBG,Pez espada crudo rebanado,55,gr,55,36,43,7.1,1.4,0.0,ND,13.0,ND,ND,ND,ND,ND,ND,ND,13.9,ND,ND,ND,1.3,17.2,ND,ND,0.3,32.2
1161,AOAMBG,Pollo crudo sin piel,40,gr,40,26,48,4.6,3.1,0.0,ND,10.5,ND,ND,ND,ND,ND,ND,ND,21.2,ND,ND,ND,2.8,6.0,ND,ND,0.2,17.9
1162,AOAMBG,Pollo crudo sin piel en piezas,40,gr,40,26,49,4.7,3.2,0.0,ND,9.4,ND,ND,ND,ND,ND,ND,ND,21.6,ND,ND,ND,2.6,6.1,ND,ND,0.3,20.5
1163,AOAMBG,Pollo deshebrado,1/4,taza,38,38,43,8.7,0.6,0.0,ND,30.0,ND,ND,ND,ND,ND,ND,ND,21.8,ND,ND,ND,4.5,2.1,ND,ND,0.3,25.5
1164,AOAMBG,Pollo sin piel cocido,30,gr,30,30,48,8.7,1.2,0.0,ND,2.4,ND,ND,ND,ND,ND,ND,ND,23.1,ND,ND,ND,3.9,6.7,ND,ND,0.3,19.5
1165,AOAMBG,Proteina aislada de soya,10,gr,10,10,34,8.1,0.3,0.7,ND,28.0,ND,ND,ND,ND,ND,ND,ND,1.6,ND,ND,ND,17.8,0.1,ND,ND,1.5,100.5
1166,AOAMBG,Proteina concentrda de soya,10,gr,10,10,33,5.8,0.0,3.1,ND,0.0,ND,ND,ND,ND,ND,ND,ND,0.0,ND,ND,ND,36.3,0.1,ND,ND,1.1,0.3
1167,AOAMBG,Pulmón de cerdo,55,gr,55,48,41,6.7,1.3,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,153.1,ND,ND,ND,3.3,8.5,ND,ND,9.0,73.2
1168,AOAMBG,Pulpa de jaiba,1/3,taza,46,46,38,8.0,0.6,0.0,ND,300.8,ND,ND,ND,ND,ND,ND,ND,36.0,ND,ND,ND,19.9,6.5,ND,ND,0.4,18.9
1169,AOAMBG,Pulpo cocido,25,gr,25,25,41,7.5,0.5,1.1,ND,22.5,ND,ND,ND,ND,ND,ND,ND,24.1,ND,ND,ND,26.5,22.4,ND,ND,2.4,115.0
1170,AOAMBG,Pilopo crudo,45,gr,45,45,37,6.7,0.5,1.0,ND,20.1,ND,ND,ND,ND,ND,ND,ND,21.7,ND,ND,ND,23.8,20.2,ND,ND,2.4,103.5
1171,AOAMBG,Puntas de filete,30,gr,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1172,AOAMBG,Puntas de res,30,gr,30,30,36,7.2,0.8,0.0,ND,41.7,ND,ND,ND,ND,ND,ND,ND,14.1,ND,ND,ND,2.7,5.7,ND,ND,0.5,18.0
1173,AOAMBG,Queso Cotagge Lala Light,30,gr,30,30,35,6.5,0.5,1.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,200.0
1174,AOAMBG,Queso cottage,3,cucharada,48,48,43,6.6,0.9,1.7,ND,10.1,ND,ND,ND,ND,ND,ND,ND,4.0,ND,ND,ND,32.9,4.9,ND,ND,0.1,195.0
1175,AOAMBG,Queso cottage 1% grasa,1/2,taza,57,57,41,7.0,0.6,1.5,ND,6.3,ND,ND,ND,ND,ND,ND,ND,2.5,ND,ND,ND,34.5,5.1,ND,ND,0.1,229.5
1176,AOAMBG,Queso cottage 2% grasa,3,cucharada,48,48,43,6.6,0.9,1.7,ND,10.1,ND,ND,ND,ND,ND,ND,ND,4.0,ND,ND,ND,32.9,4.9,ND,ND,0.1,195.0
1177,AOAMBG,Queso cottage bajo en grasa,1/4,taza,57,57,41,7.0,0.6,1.5,ND,6.3,ND,ND,ND,ND,ND,ND,ND,2.5,ND,ND,ND,34.5,5.1,ND,ND,0.1,229.5
1178,AOAMBG,Queso Mozzarella cero grasa,1,rebanada,28,28,39,8.9,0.0,1.0,ND,36.0,ND,ND,ND,ND,ND,ND,ND,5.0,ND,ND,ND,26.9,0.0,ND,ND,0.1,208.0
1179,AOAMBG,Queso suizo muy bajo en grasa,1,rebanada,28,28,50,8.0,1.4,1.0,ND,11.0,ND,ND,ND,ND,ND,ND,ND,10.0,ND,ND,ND,26.9,0.0,ND,ND,0.1,73.0
1180,AOAMBG,Retazo de pescado crudo,350,gr,350,35,35,7.2,5.0,0.0,ND,10.7,ND,ND,ND,ND,ND,ND,ND,12.8,ND,ND,ND,11.1,4.9,ND,ND,0.1,22.2
1181,AOAMBG,Riñones de carnero crudos,40,gr,40,36,39,6.5,1.2,0.3,ND,108.0,ND,ND,ND,ND,ND,ND,ND,135.0,ND,ND,ND,14.4,78.8,ND,ND,1.5,0.0
1182,AOAMBG,Riñones de cerdo cocidos,28,gr,28,28,42,7.1,1.3,0.0,ND,21.8,ND,ND,ND,ND,ND,ND,ND,134.4,ND,ND,ND,3.6,87.2,ND,ND,1.5,22.4
1183,AOAMBG,Riñones de res cocidos,25,gr,25,25,40,6.8,1.2,0.0,ND,0.0,ND,ND,ND,ND,ND,ND,ND,179.0,ND,ND,ND,4.8,42.0,ND,ND,1.5,23.5
1184,AOAMBG,Riñones de ternera cocidos,25,gr,25,25,41,6.6,1.4,0.0,ND,50.3,ND,ND,ND,ND,ND,ND,ND,197.8,ND,ND,ND,7.3,25.0,ND,ND,0.8,27.5
1185,AOAMBG,Roast beef,2 1/2,rebanada,33,33,36,6.6,0.9,0.5,ND,0.0,ND,ND,ND,ND,ND,ND,ND,15.6,ND,ND,ND,1.9,6.4,ND,ND,0.6,328.8
1186,AOAMBG,Robalo cocido,30,gr,30,30,34,7.3,0.3,0.0,ND,5.6,ND,ND,ND,ND,ND,ND,ND,22.2,ND,ND,ND,12.7,12.2,ND,ND,0.4,26.1
1187,AOAMBG,Robaalo crudo,75,gr,75,38,33,7.2,0.3,0.0,ND,6.5,ND,ND,ND,ND,ND,ND,ND,21.8,ND,ND,ND,12.6,11.6,ND,ND,0.4,26.1
